InvoiceID,Date,CustomerID,Gender,AgeGroup,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalSale,Discount,Profit,PaymentMethod
INV009625,2023-07-14,CUST7583,Female,18-25,Johannesburg,Starters,Soup of the Day,3,161.56,484.68,10.09,102.86,EFT
INV009626,2023-07-14,CUST6394,Female,18-25,Johannesburg,Drinks,Coffee,2,244.63,489.26,31.45,171.31,Card
INV009627,2023-07-14,CUST5106,Female,18-25,Pretoria,Desserts,Pudding,1,79.07,79.07,5.84,25.71,Cash
INV009628,2023-07-14,CUST3561,Female,46-60,Port Elizabeth,Main Course,Fish & Chips,3,175.28,525.84,17.72,200.47,EFT
INV009629,2023-07-14,CUST9329,Male,26-35,Johannesburg,Starters,Soup of the Day,3,114.94,344.82,6.82,116.71,Card
INV009630,2023-07-14,CUST9733,Female,26-35,Port Elizabeth,Desserts,Pudding,4,203.73,814.92,8.75,204.19,EFT
INV009631,2023-07-14,CUST5140,Female,26-35,Port Elizabeth,Desserts,Pudding,1,56.77,56.77,5.4,28.26,EFT
INV009632,2023-07-14,CUST8726,Male,46-60,Port Elizabeth,Starters,Chicken Wings,4,26.16,104.64,5.05,33.68,EFT
INV009633,2023-07-14,CUST1170,Male,46-60,Port Elizabeth,Starters,Garlic Bread,4,86.01,344.04,13.28,78.46,Card
INV009634,2023-07-14,CUST9430,Male,60+,Durban,Drinks,Wine,1,134.99,134.99,11.37,29.39,EFT
INV009635,2023-07-14,CUST7620,Male,46-60,Pretoria,Drinks,Beer,1,169.64,169.64,10.05,78.59,Cash
INV009636,2023-07-14,CUST5771,Male,36-45,Pretoria,Desserts,Cheesecake,1,33.18,33.18,1.2,13.31,EFT
INV009637,2023-07-14,CUST5946,Male,60+,Durban,Starters,Garlic Bread,2,60.62,121.24,3.39,52.02,EFT
INV009638,2023-07-14,CUST6103,Female,36-45,Port Elizabeth,Starters,Soup of the Day,1,145.88,145.88,8.88,33.7,Card
INV009639,2023-07-14,CUST2629,Female,18-25,Cape Town,Drinks,Wine,1,218.52,218.52,10.23,84.8,EFT
INV009640,2023-07-14,CUST2068,Male,60+,Durban,Drinks,Beer,1,82.73,82.73,7.31,38.82,Cash
INV009641,2023-07-14,CUST6898,Male,26-35,Cape Town,Main Course,Steak,1,127.13,127.13,0.96,28.68,EFT
INV009642,2023-07-14,CUST5633,Female,26-35,Johannesburg,Starters,Soup of the Day,3,137.03,411.09,23.85,163.16,EFT
INV009643,2023-07-14,CUST5811,Female,18-25,Cape Town,Starters,Chicken Wings,2,119.59,239.18,15.39,69.7,Cash
INV009644,2023-07-14,CUST7482,Female,18-25,Johannesburg,Main Course,Pasta Alfredo,4,110.47,441.88,14.54,120.0,EFT
INV009645,2023-07-14,CUST1644,Female,36-45,Port Elizabeth,Starters,Soup of the Day,3,143.58,430.74,14.48,212.25,Card
INV009646,2023-07-14,CUST8363,Male,60+,Durban,Drinks,Coke,2,224.47,448.94,25.59,115.37,Card
INV009647,2023-07-14,CUST9227,Female,46-60,Port Elizabeth,Starters,Chicken Wings,4,223.63,894.52,42.16,244.13,EFT
INV009648,2023-07-14,CUST9672,Female,36-45,Pretoria,Starters,Garlic Bread,1,205.38,205.38,1.42,80.39,Cash
INV009649,2023-07-14,CUST9050,Male,26-35,Johannesburg,Starters,Soup of the Day,4,61.96,247.84,17.47,102.02,EFT
INV009650,2023-07-14,CUST3854,Male,46-60,Johannesburg,Drinks,Coffee,4,131.18,524.72,43.7,187.3,Cash
INV009651,2023-07-14,CUST2815,Male,36-45,Pretoria,Starters,Salad,3,114.94,344.82,5.16,172.21,Cash
INV009652,2023-07-14,CUST9329,Male,36-45,Port Elizabeth,Desserts,Cheesecake,3,97.38,292.14,20.85,112.84,Card
INV009653,2023-07-14,CUST6265,Male,60+,Johannesburg,Starters,Garlic Bread,3,221.69,665.07,4.72,253.86,EFT
INV009654,2023-07-14,CUST6128,Female,60+,Johannesburg,Starters,Salad,2,54.84,109.68,3.06,49.89,EFT
INV009655,2023-07-15,CUST9059,Male,18-25,Durban,Desserts,Cheesecake,1,236.75,236.75,8.16,85.07,Cash
INV009656,2023-07-15,CUST1851,Male,26-35,Johannesburg,Starters,Chicken Wings,2,232.08,464.16,30.6,120.87,Card
INV009657,2023-07-15,CUST4779,Female,60+,Pretoria,Drinks,Coke,1,136.39,136.39,3.51,44.98,Cash
INV009658,2023-07-15,CUST3615,Male,46-60,Johannesburg,Starters,Soup of the Day,2,99.08,198.16,2.12,64.5,Card
INV009659,2023-07-15,CUST6568,Female,60+,Durban,Desserts,Cheesecake,1,170.39,170.39,7.49,38.35,EFT
INV009660,2023-07-15,CUST9392,Female,46-60,Durban,Starters,Chicken Wings,2,134.51,269.02,0.52,60.76,EFT
INV009661,2023-07-15,CUST4255,Female,18-25,Durban,Main Course,Beef Burger,4,52.39,209.56,20.07,44.06,Card
INV009662,2023-07-15,CUST9477,Female,36-45,Durban,Main Course,Steak,3,171.01,513.03,20.89,185.63,Card
INV009663,2023-07-15,CUST2455,Female,60+,Johannesburg,Desserts,Ice Cream,3,169.44,508.32,12.12,191.31,EFT
INV009664,2023-07-15,CUST4670,Male,26-35,Pretoria,Main Course,Steak,3,152.69,458.07,19.03,180.43,Card
INV009665,2023-07-15,CUST6457,Female,46-60,Pretoria,Main Course,Fish & Chips,2,231.47,462.94,38.72,144.88,Card
INV009666,2023-07-15,CUST2833,Male,26-35,Johannesburg,Main Course,Fish & Chips,3,162.68,488.04,41.66,133.43,EFT
INV009667,2023-07-15,CUST1568,Female,60+,Pretoria,Starters,Chicken Wings,3,153.18,459.54,29.0,227.98,Cash
INV009668,2023-07-15,CUST8963,Male,36-45,Port Elizabeth,Desserts,Chocolate Cake,2,65.01,130.02,3.55,37.44,EFT
INV009669,2023-07-15,CUST1608,Male,46-60,Durban,Desserts,Pudding,2,173.33,346.66,18.6,153.07,Card
INV009670,2023-07-15,CUST7953,Female,18-25,Durban,Desserts,Chocolate Cake,3,138.04,414.12,13.15,136.18,EFT
INV009671,2023-07-15,CUST6971,Male,18-25,Port Elizabeth,Main Course,Steak,1,163.98,163.98,12.27,67.87,Card
INV009672,2023-07-15,CUST8477,Male,26-35,Johannesburg,Desserts,Cheesecake,4,66.39,265.56,26.43,91.02,Card
INV009673,2023-07-15,CUST1751,Female,60+,Cape Town,Starters,Salad,3,175.88,527.64,29.87,263.16,Card
INV009674,2023-07-15,CUST5105,Female,36-45,Pretoria,Drinks,Coffee,4,117.0,468.0,5.98,119.13,Cash
INV009675,2023-07-15,CUST6327,Female,26-35,Port Elizabeth,Starters,Chicken Wings,1,21.11,21.11,1.88,8.23,Cash
INV009676,2023-07-15,CUST7666,Female,60+,Durban,Starters,Soup of the Day,3,49.04,147.12,13.56,60.86,EFT
INV009677,2023-07-15,CUST8829,Female,36-45,Johannesburg,Drinks,Tea,4,36.32,145.28,4.73,37.1,EFT
INV009678,2023-07-15,CUST2106,Male,36-45,Durban,Desserts,Pudding,3,134.58,403.74,35.76,102.63,Cash
INV009679,2023-07-15,CUST9140,Male,18-25,Durban,Drinks,Coffee,1,183.44,183.44,1.24,57.2,EFT
INV009680,2023-07-15,CUST7388,Male,26-35,Durban,Drinks,Wine,4,104.36,417.44,20.05,159.64,EFT
INV009681,2023-07-15,CUST1824,Female,26-35,Port Elizabeth,Desserts,Cheesecake,1,44.38,44.38,0.62,15.89,EFT
INV009682,2023-07-15,CUST5937,Male,36-45,Cape Town,Drinks,Beer,1,224.66,224.66,18.74,68.46,Card
INV009683,2023-07-15,CUST1546,Female,26-35,Johannesburg,Main Course,Beef Burger,2,142.63,285.26,4.54,109.62,Cash
INV009684,2023-07-15,CUST7730,Male,46-60,Durban,Starters,Soup of the Day,2,39.3,78.6,2.47,15.85,EFT
INV009685,2023-07-15,CUST4451,Male,46-60,Port Elizabeth,Main Course,Steak,4,65.78,263.12,0.79,77.54,Cash
INV009686,2023-07-15,CUST9735,Male,26-35,Port Elizabeth,Drinks,Wine,2,111.8,223.6,9.28,76.18,Cash
INV009687,2023-07-15,CUST6259,Female,26-35,Durban,Starters,Salad,3,120.85,362.55,23.6,90.12,Card
INV009688,2023-07-15,CUST9958,Male,46-60,Port Elizabeth,Desserts,Ice Cream,3,26.88,80.64,2.29,30.82,Card
INV009689,2023-07-15,CUST6865,Female,46-60,Durban,Drinks,Coffee,3,182.77,548.31,21.45,270.74,Card
INV009690,2023-07-15,CUST1037,Male,60+,Cape Town,Main Course,Steak,2,203.96,407.92,38.93,106.64,Cash
INV009691,2023-07-15,CUST7241,Female,18-25,Johannesburg,Drinks,Beer,3,93.98,281.94,20.45,88.01,Cash
INV009692,2023-07-15,CUST4475,Male,60+,Pretoria,Main Course,Fish & Chips,1,68.27,68.27,5.18,27.47,Card
INV009693,2023-07-15,CUST6000,Female,26-35,Durban,Starters,Salad,3,124.07,372.21,21.15,174.12,EFT
INV009694,2023-07-15,CUST5233,Male,36-45,Durban,Drinks,Tea,2,242.1,484.2,32.26,221.09,Cash
INV009695,2023-07-15,CUST5320,Male,26-35,Johannesburg,Starters,Chicken Wings,3,74.43,223.29,12.67,49.21,Cash
INV009696,2023-07-15,CUST6916,Male,46-60,Pretoria,Starters,Salad,1,85.06,85.06,2.33,40.05,Card
INV009697,2023-07-15,CUST1302,Male,60+,Johannesburg,Main Course,Beef Burger,3,115.4,346.2,30.21,94.88,Card
INV009698,2023-07-15,CUST4386,Female,36-45,Johannesburg,Drinks,Coke,4,119.54,478.16,43.97,177.57,Card
INV009699,2023-07-15,CUST1287,Male,46-60,Pretoria,Main Course,Steak,3,169.69,509.07,37.92,185.86,EFT
INV009700,2023-07-15,CUST7544,Male,46-60,Cape Town,Starters,Garlic Bread,1,156.25,156.25,1.5,69.2,EFT
INV009701,2023-07-16,CUST5988,Female,18-25,Pretoria,Drinks,Wine,3,123.48,370.44,21.68,116.36,Cash
INV009702,2023-07-16,CUST2648,Male,18-25,Durban,Main Course,Grilled Chicken,2,125.74,251.48,20.77,58.61,EFT
INV009703,2023-07-16,CUST3741,Male,60+,Cape Town,Desserts,Cheesecake,4,158.99,635.96,10.65,175.98,Cash
INV009704,2023-07-16,CUST6063,Female,46-60,Port Elizabeth,Main Course,Beef Burger,3,240.41,721.23,24.5,231.17,Card
INV009705,2023-07-16,CUST1626,Male,46-60,Johannesburg,Drinks,Wine,4,219.3,877.2,3.98,432.6,Card
INV009706,2023-07-16,CUST9908,Female,18-25,Johannesburg,Starters,Garlic Bread,4,244.13,976.52,80.45,324.24,EFT
INV009707,2023-07-16,CUST5464,Male,36-45,Cape Town,Drinks,Tea,1,28.22,28.22,0.03,6.69,Cash
INV009708,2023-07-16,CUST8577,Female,36-45,Durban,Main Course,Pasta Alfredo,3,205.2,615.6,32.7,146.32,EFT
INV009709,2023-07-16,CUST1382,Female,60+,Johannesburg,Desserts,Pudding,3,95.72,287.16,0.29,110.42,EFT
INV009710,2023-07-16,CUST8094,Male,18-25,Cape Town,Desserts,Pudding,3,183.43,550.29,12.3,245.29,Cash
INV009711,2023-07-16,CUST4982,Male,36-45,Cape Town,Drinks,Coke,1,70.25,70.25,6.75,14.4,Card
INV009712,2023-07-16,CUST1712,Male,36-45,Cape Town,Desserts,Cheesecake,3,127.41,382.23,6.39,95.58,Card
INV009713,2023-07-16,CUST3168,Male,26-35,Port Elizabeth,Main Course,Beef Burger,3,43.33,129.99,11.64,61.98,Cash
INV009714,2023-07-16,CUST4364,Female,60+,Johannesburg,Desserts,Cheesecake,2,147.22,294.44,14.29,117.91,Card
INV009715,2023-07-16,CUST6435,Male,46-60,Port Elizabeth,Starters,Chicken Wings,4,170.43,681.72,53.74,262.32,EFT
INV009716,2023-07-16,CUST7748,Female,26-35,Cape Town,Main Course,Pasta Alfredo,2,80.36,160.72,8.63,46.18,EFT
INV009717,2023-07-16,CUST8241,Male,60+,Port Elizabeth,Main Course,Beef Burger,3,247.69,743.07,64.7,224.13,EFT
INV009718,2023-07-16,CUST2304,Male,26-35,Durban,Desserts,Pudding,1,193.63,193.63,9.75,50.66,Card
INV009719,2023-07-16,CUST6171,Female,46-60,Port Elizabeth,Desserts,Ice Cream,3,140.3,420.9,11.61,158.21,EFT
INV009720,2023-07-16,CUST8585,Female,60+,Durban,Desserts,Cheesecake,1,31.88,31.88,0.85,9.1,Card
INV009721,2023-07-16,CUST2503,Female,26-35,Cape Town,Drinks,Wine,2,221.13,442.26,24.8,119.99,Card
INV009722,2023-07-16,CUST6852,Male,46-60,Pretoria,Main Course,Pasta Alfredo,4,249.03,996.12,27.51,281.97,Cash
INV009723,2023-07-16,CUST3068,Female,46-60,Port Elizabeth,Starters,Garlic Bread,1,164.8,164.8,5.8,53.99,EFT
INV009724,2023-07-16,CUST9591,Male,36-45,Johannesburg,Desserts,Pudding,3,214.85,644.55,28.92,154.57,Cash
INV009725,2023-07-16,CUST2403,Female,36-45,Cape Town,Main Course,Fish & Chips,1,182.15,182.15,3.07,49.9,Cash
INV009726,2023-07-16,CUST8219,Male,18-25,Durban,Drinks,Coffee,1,231.33,231.33,11.57,96.69,EFT
INV009727,2023-07-16,CUST4543,Male,26-35,Port Elizabeth,Main Course,Grilled Chicken,1,25.75,25.75,1.49,11.6,Card
INV009728,2023-07-16,CUST5164,Female,36-45,Pretoria,Main Course,Beef Burger,4,147.42,589.68,35.9,263.73,Cash
INV009729,2023-07-16,CUST3697,Female,46-60,Port Elizabeth,Drinks,Wine,1,238.88,238.88,12.69,116.0,EFT
INV009730,2023-07-16,CUST9761,Male,18-25,Cape Town,Drinks,Tea,2,58.01,116.02,4.1,32.39,Cash
INV009731,2023-07-16,CUST8942,Female,46-60,Cape Town,Drinks,Wine,3,158.9,476.7,20.81,103.41,Cash
INV009732,2023-07-16,CUST7090,Female,36-45,Pretoria,Starters,Salad,2,244.25,488.5,21.38,109.88,Card
INV009733,2023-07-16,CUST1978,Male,46-60,Johannesburg,Desserts,Pudding,4,93.76,375.04,4.09,172.28,EFT
INV009734,2023-07-16,CUST3630,Male,46-60,Port Elizabeth,Starters,Soup of the Day,4,73.48,293.92,14.29,71.67,Card
INV009735,2023-07-16,CUST1421,Female,36-45,Pretoria,Starters,Soup of the Day,4,108.61,434.44,12.05,145.57,EFT
INV009736,2023-07-17,CUST4776,Male,46-60,Durban,Main Course,Beef Burger,2,231.23,462.46,4.67,206.72,Card
INV009737,2023-07-17,CUST2126,Female,60+,Johannesburg,Main Course,Beef Burger,3,177.92,533.76,53.18,160.4,EFT
INV009738,2023-07-17,CUST7111,Male,26-35,Johannesburg,Desserts,Pudding,3,94.39,283.17,19.95,99.93,Card
INV009739,2023-07-17,CUST3584,Female,46-60,Cape Town,Desserts,Pudding,4,59.99,239.96,17.12,99.24,Card
INV009740,2023-07-17,CUST2114,Female,26-35,Port Elizabeth,Desserts,Ice Cream,2,135.33,270.66,4.87,88.99,Card
INV009741,2023-07-17,CUST7492,Female,26-35,Johannesburg,Drinks,Coffee,4,39.24,156.96,6.17,46.59,Card
INV009742,2023-07-17,CUST2145,Female,26-35,Durban,Starters,Garlic Bread,3,132.19,396.57,7.35,131.95,Cash
INV009743,2023-07-17,CUST5855,Male,18-25,Johannesburg,Desserts,Cheesecake,4,202.96,811.84,56.4,374.88,EFT
INV009744,2023-07-17,CUST6504,Female,26-35,Cape Town,Drinks,Beer,1,30.39,30.39,0.29,11.74,Cash
INV009745,2023-07-17,CUST6477,Female,46-60,Johannesburg,Drinks,Tea,1,71.41,71.41,6.16,24.68,Card
INV009746,2023-07-17,CUST2085,Female,18-25,Cape Town,Desserts,Ice Cream,1,59.87,59.87,3.76,26.49,Card
INV009747,2023-07-17,CUST8899,Female,36-45,Johannesburg,Main Course,Grilled Chicken,1,237.4,237.4,20.45,109.08,Cash
INV009748,2023-07-17,CUST6440,Female,36-45,Cape Town,Main Course,Fish & Chips,2,249.5,499.0,7.25,176.98,Card
INV009749,2023-07-17,CUST5105,Male,60+,Pretoria,Drinks,Beer,2,137.47,274.94,8.38,128.97,Cash
INV009750,2023-07-17,CUST9469,Female,18-25,Port Elizabeth,Starters,Salad,3,40.12,120.36,1.86,42.61,Card
INV009751,2023-07-17,CUST2980,Female,18-25,Pretoria,Starters,Salad,4,164.49,657.96,14.14,190.18,Card
INV009752,2023-07-17,CUST6226,Female,18-25,Port Elizabeth,Main Course,Grilled Chicken,3,32.16,96.48,9.59,45.52,EFT
INV009753,2023-07-17,CUST5632,Female,46-60,Durban,Starters,Chicken Wings,2,236.94,473.88,7.23,228.78,EFT
INV009754,2023-07-17,CUST1022,Male,18-25,Cape Town,Drinks,Coffee,3,145.63,436.89,21.35,154.54,Card
INV009755,2023-07-17,CUST1736,Female,36-45,Cape Town,Starters,Salad,1,199.55,199.55,14.82,97.02,EFT
INV009756,2023-07-17,CUST6628,Female,60+,Durban,Main Course,Fish & Chips,1,227.78,227.78,20.94,89.94,EFT
INV009757,2023-07-17,CUST9376,Female,60+,Pretoria,Main Course,Steak,1,109.28,109.28,9.44,47.34,Cash
INV009758,2023-07-17,CUST9409,Female,18-25,Pretoria,Drinks,Tea,2,63.33,126.66,4.39,62.25,EFT
INV009759,2023-07-17,CUST7322,Male,46-60,Johannesburg,Desserts,Chocolate Cake,1,97.21,97.21,1.68,46.69,Card
INV009760,2023-07-17,CUST3251,Male,26-35,Pretoria,Drinks,Coffee,3,84.21,252.63,8.37,72.1,Cash
INV009761,2023-07-17,CUST5961,Male,26-35,Pretoria,Drinks,Tea,3,248.12,744.36,8.08,151.11,Cash
INV009762,2023-07-17,CUST5925,Female,18-25,Johannesburg,Drinks,Wine,1,154.92,154.92,6.53,34.79,Cash
INV009763,2023-07-17,CUST6371,Male,60+,Durban,Starters,Soup of the Day,1,136.34,136.34,5.08,43.1,Cash
INV009764,2023-07-17,CUST8941,Male,46-60,Port Elizabeth,Drinks,Coke,3,170.66,511.98,17.38,153.03,Card
INV009765,2023-07-17,CUST2273,Female,60+,Johannesburg,Main Course,Fish & Chips,2,177.27,354.54,13.29,173.89,Card
INV009766,2023-07-17,CUST2049,Male,26-35,Port Elizabeth,Main Course,Steak,3,38.29,114.87,0.23,24.51,EFT
INV009767,2023-07-17,CUST9061,Female,60+,Durban,Starters,Garlic Bread,4,183.5,734.0,53.14,285.58,Cash
INV009768,2023-07-17,CUST7395,Male,26-35,Durban,Starters,Salad,2,230.02,460.04,11.16,115.19,Card
INV009769,2023-07-17,CUST5862,Male,26-35,Pretoria,Desserts,Ice Cream,3,31.13,93.39,1.51,29.33,Cash
INV009770,2023-07-17,CUST7189,Male,36-45,Pretoria,Starters,Soup of the Day,3,189.47,568.41,51.44,268.71,Card
INV009771,2023-07-17,CUST2973,Female,26-35,Pretoria,Starters,Soup of the Day,2,53.74,107.48,6.83,32.78,EFT
INV009772,2023-07-18,CUST7315,Female,36-45,Johannesburg,Starters,Soup of the Day,2,65.62,131.24,11.63,63.02,EFT
INV009773,2023-07-18,CUST9326,Female,18-25,Johannesburg,Main Course,Steak,4,20.93,83.72,7.64,20.56,Cash
INV009774,2023-07-18,CUST9926,Female,36-45,Port Elizabeth,Main Course,Grilled Chicken,3,105.87,317.61,24.95,102.27,EFT
INV009775,2023-07-18,CUST4144,Female,46-60,Cape Town,Drinks,Coke,2,168.4,336.8,30.0,141.51,Cash
INV009776,2023-07-18,CUST6020,Female,46-60,Port Elizabeth,Starters,Garlic Bread,4,179.1,716.4,50.28,177.9,Card
INV009777,2023-07-18,CUST6637,Female,60+,Pretoria,Desserts,Ice Cream,1,151.58,151.58,10.64,34.09,EFT
INV009778,2023-07-18,CUST9521,Female,26-35,Durban,Drinks,Coffee,2,62.02,124.04,11.45,57.88,Cash
INV009779,2023-07-18,CUST7030,Male,46-60,Port Elizabeth,Desserts,Ice Cream,1,43.6,43.6,3.59,13.68,Card
INV009780,2023-07-18,CUST6851,Male,36-45,Pretoria,Main Course,Fish & Chips,3,248.92,746.76,49.91,165.9,Card
INV009781,2023-07-18,CUST4887,Male,18-25,Port Elizabeth,Main Course,Grilled Chicken,2,205.42,410.84,32.12,101.94,EFT
INV009782,2023-07-18,CUST5852,Male,46-60,Pretoria,Main Course,Fish & Chips,2,159.32,318.64,13.09,150.63,Cash
INV009783,2023-07-18,CUST5983,Male,46-60,Cape Town,Main Course,Steak,3,228.17,684.51,55.77,325.59,Card
INV009784,2023-07-18,CUST3535,Male,60+,Cape Town,Main Course,Pasta Alfredo,2,201.19,402.38,1.96,116.03,Cash
INV009785,2023-07-18,CUST5385,Female,26-35,Cape Town,Desserts,Chocolate Cake,2,195.65,391.3,22.32,134.69,Cash
INV009786,2023-07-18,CUST1521,Male,60+,Durban,Drinks,Coke,3,60.06,180.18,15.77,43.72,Cash
INV009787,2023-07-18,CUST8822,Male,36-45,Cape Town,Desserts,Ice Cream,3,53.97,161.91,2.07,66.02,Card
INV009788,2023-07-18,CUST4749,Male,18-25,Johannesburg,Desserts,Pudding,3,120.21,360.63,22.56,113.13,Card
INV009789,2023-07-18,CUST3043,Male,26-35,Pretoria,Starters,Salad,1,133.83,133.83,5.72,59.8,Card
INV009790,2023-07-18,CUST2979,Male,60+,Port Elizabeth,Starters,Soup of the Day,1,219.65,219.65,5.36,91.49,EFT
INV009791,2023-07-18,CUST9292,Male,26-35,Johannesburg,Drinks,Coke,1,197.41,197.41,6.61,86.53,EFT
INV009792,2023-07-18,CUST7890,Female,60+,Cape Town,Desserts,Ice Cream,1,205.36,205.36,13.63,53.46,Card
INV009793,2023-07-18,CUST4628,Male,36-45,Pretoria,Desserts,Ice Cream,4,195.94,783.76,24.55,328.49,Card
INV009794,2023-07-18,CUST8846,Female,26-35,Pretoria,Desserts,Cheesecake,3,156.7,470.1,12.77,221.87,Cash
INV009795,2023-07-18,CUST3127,Female,18-25,Durban,Main Course,Pasta Alfredo,2,159.02,318.04,4.14,137.87,EFT
INV009796,2023-07-18,CUST8456,Male,18-25,Port Elizabeth,Main Course,Steak,3,159.71,479.13,34.68,128.37,EFT
INV009797,2023-07-18,CUST6989,Male,18-25,Port Elizabeth,Drinks,Wine,3,63.12,189.36,13.23,86.94,EFT
INV009798,2023-07-18,CUST6507,Female,46-60,Pretoria,Desserts,Ice Cream,1,174.12,174.12,6.04,69.35,Cash
INV009799,2023-07-18,CUST1288,Female,46-60,Johannesburg,Desserts,Ice Cream,3,163.95,491.85,20.31,234.09,Cash
INV009800,2023-07-18,CUST4412,Female,60+,Pretoria,Starters,Salad,1,222.96,222.96,20.14,70.93,EFT
INV009801,2023-07-18,CUST7248,Female,18-25,Port Elizabeth,Desserts,Cheesecake,4,151.18,604.72,2.31,236.29,EFT
INV009802,2023-07-18,CUST4075,Female,60+,Port Elizabeth,Desserts,Chocolate Cake,1,67.09,67.09,2.33,23.06,EFT
INV009803,2023-07-18,CUST6647,Female,18-25,Port Elizabeth,Desserts,Pudding,1,115.96,115.96,8.48,30.69,EFT
INV009804,2023-07-18,CUST4279,Male,18-25,Cape Town,Desserts,Chocolate Cake,1,44.48,44.48,2.12,21.51,EFT
INV009805,2023-07-18,CUST4936,Female,60+,Durban,Starters,Soup of the Day,1,53.44,53.44,2.59,25.6,EFT
INV009806,2023-07-18,CUST2890,Male,36-45,Port Elizabeth,Desserts,Ice Cream,1,113.11,113.11,7.36,54.41,EFT
INV009807,2023-07-18,CUST5839,Female,18-25,Durban,Desserts,Pudding,4,55.28,221.12,2.94,49.88,Cash
INV009808,2023-07-18,CUST3907,Female,46-60,Johannesburg,Drinks,Wine,3,72.74,218.22,11.97,65.07,EFT
INV009809,2023-07-18,CUST2677,Female,60+,Pretoria,Main Course,Fish & Chips,4,55.8,223.2,8.67,61.85,Card
INV009810,2023-07-18,CUST5853,Male,46-60,Port Elizabeth,Main Course,Beef Burger,4,105.37,421.48,7.32,158.14,Card
INV009811,2023-07-18,CUST3341,Male,18-25,Cape Town,Desserts,Pudding,4,114.85,459.4,19.36,114.46,EFT
INV009812,2023-07-19,CUST8408,Male,36-45,Pretoria,Starters,Salad,1,77.02,77.02,0.07,31.38,EFT
INV009813,2023-07-19,CUST1261,Male,36-45,Pretoria,Desserts,Cheesecake,2,114.13,228.26,13.99,72.09,EFT
INV009814,2023-07-19,CUST3662,Male,26-35,Pretoria,Desserts,Ice Cream,3,203.83,611.49,18.4,155.33,EFT
INV009815,2023-07-19,CUST2327,Male,18-25,Cape Town,Main Course,Beef Burger,3,178.79,536.37,38.09,109.65,EFT
INV009816,2023-07-19,CUST7726,Female,46-60,Port Elizabeth,Starters,Garlic Bread,3,88.77,266.31,17.48,109.71,Card
INV009817,2023-07-19,CUST6552,Male,36-45,Cape Town,Desserts,Pudding,4,20.47,81.88,4.51,37.8,Card
INV009818,2023-07-19,CUST2101,Female,46-60,Pretoria,Desserts,Cheesecake,1,99.16,99.16,4.95,39.07,EFT
INV009819,2023-07-19,CUST7874,Male,46-60,Johannesburg,Starters,Garlic Bread,2,62.13,124.26,5.04,42.04,EFT
INV009820,2023-07-19,CUST8525,Female,36-45,Pretoria,Starters,Soup of the Day,2,147.17,294.34,26.63,69.1,Cash
INV009821,2023-07-19,CUST4134,Female,18-25,Port Elizabeth,Main Course,Fish & Chips,2,148.47,296.94,6.86,71.17,Cash
INV009822,2023-07-19,CUST3046,Female,46-60,Cape Town,Desserts,Pudding,1,216.95,216.95,17.09,85.38,Card
INV009823,2023-07-19,CUST6896,Male,18-25,Pretoria,Desserts,Chocolate Cake,3,90.25,270.75,16.43,119.38,Card
INV009824,2023-07-19,CUST6276,Male,18-25,Johannesburg,Desserts,Cheesecake,2,170.01,340.02,1.1,78.39,EFT
INV009825,2023-07-19,CUST3156,Male,60+,Johannesburg,Desserts,Chocolate Cake,1,193.6,193.6,14.59,74.74,Card
INV009826,2023-07-19,CUST4042,Female,26-35,Durban,Desserts,Cheesecake,4,224.04,896.16,22.25,204.5,Cash
INV009827,2023-07-19,CUST3372,Female,60+,Pretoria,Starters,Chicken Wings,4,131.14,524.56,10.87,157.42,Card
INV009828,2023-07-19,CUST9174,Male,36-45,Port Elizabeth,Main Course,Pasta Alfredo,1,107.76,107.76,10.63,26.76,Card
INV009829,2023-07-19,CUST9285,Female,26-35,Pretoria,Main Course,Fish & Chips,2,169.93,339.86,0.54,164.31,Cash
INV009830,2023-07-19,CUST5289,Female,60+,Johannesburg,Drinks,Coffee,3,210.78,632.34,57.22,183.28,Cash
INV009831,2023-07-19,CUST7072,Male,18-25,Johannesburg,Drinks,Beer,2,230.86,461.72,15.26,94.25,Card
INV009832,2023-07-19,CUST3138,Female,46-60,Durban,Main Course,Fish & Chips,1,46.65,46.65,4.21,11.5,EFT
INV009833,2023-07-19,CUST5791,Female,18-25,Port Elizabeth,Desserts,Ice Cream,2,28.2,56.4,1.87,17.56,Cash
INV009834,2023-07-19,CUST7734,Female,26-35,Durban,Starters,Garlic Bread,4,20.33,81.32,4.68,23.62,Cash
INV009835,2023-07-19,CUST4433,Male,36-45,Pretoria,Main Course,Grilled Chicken,1,217.79,217.79,12.73,54.74,Card
INV009836,2023-07-19,CUST7903,Male,18-25,Pretoria,Desserts,Pudding,4,78.32,313.28,7.13,146.74,EFT
INV009837,2023-07-19,CUST1654,Male,36-45,Durban,Desserts,Pudding,4,184.57,738.28,6.07,225.74,Card
INV009838,2023-07-19,CUST4811,Female,36-45,Durban,Main Course,Grilled Chicken,4,194.87,779.48,0.19,182.88,EFT
INV009839,2023-07-19,CUST7111,Female,60+,Johannesburg,Starters,Soup of the Day,3,93.16,279.48,6.5,75.04,Cash
INV009840,2023-07-19,CUST6363,Male,46-60,Pretoria,Drinks,Beer,4,69.23,276.92,2.94,103.84,Cash
INV009841,2023-07-19,CUST1290,Male,60+,Johannesburg,Starters,Garlic Bread,3,159.65,478.95,36.26,235.48,Cash
